,Befolkning,Total Omsättning,Omsättning per Invånare,Antal Bankomater,Befolknigstäthet,Genomsnittlig Ålder,Antal Transaktioner,Antal Transaktioner Per Bankomat,Genomsnittlig Transaktionsstorlek,Antal Invånare Per Bankomat,Utrikesfödda,Andel utrikesfödda
Åmål,11730,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1955.0,1486,0.12668371696504688
Åmål,11721,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1953.5,1486,0.1267809913829878
Åmål,12129,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2021.5,2150,0.177261109736994
Åmål,12152,42100570,1796.252666609779,6,26.2,48,19311,3218.5,2180.1341204494847,2025.3333333333333,2110,0.17363396971691902
Åmål,11919,42100570,1796.252666609779,6,25.9,48,19311,3218.5,2180.1341204494847,1986.5,2048,0.17182649551136842
Åmål,12119,42100570,1796.252666609779,6,26.6,48,19311,3218.5,2180.1341204494847,2019.8333333333333,1990,0.1642049674065517
Åmål,12173,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2028.8333333333333,2063,0.16947342479257374
Åmål,12135,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2022.5,2063,0.1700041203131438
Åmål,12159,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2026.5,2063,0.16966855826959454
Åmål,11953,42100570,1796.252666609779,6,25.9,48,19311,3218.5,2180.1341204494847,1992.1666666666667,2048,0.17133773947962855
Åmål,12204,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2034.0,2063,0.16904293674205179
Åmål,12095,42100570,1796.252666609779,6,26.6,48,19311,3218.5,2180.1341204494847,2015.8333333333333,1990,0.16453079785035138
Åmål,11860,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1976.6666666666667,1956,0.16492411467116358
Åmål,11760,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1960.0,1956,0.1663265306122449
Åmål,11743,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1957.1666666666667,1956,0.16656731669931021
Åmål,12130,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2021.6666666666667,2150,0.17724649629018963
Åmål,11620,42100570,1796.252666609779,6,25.4,48,19311,3218.5,2180.1341204494847,1936.6666666666667,1899,0.1634251290877797
Åmål,11909,42100570,1796.252666609779,6,26.2,48,19311,3218.5,2180.1341204494847,1984.8333333333333,1773,0.14887899907632882
Åmål,11764,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1960.6666666666667,1486,0.12631757905474328
Åmål,11814,42100570,1796.252666609779,6,25.9,48,19311,3218.5,2180.1341204494847,1969.0,2048,0.1733536482139834
Åmål,11730,42100570,1796.252666609779,6,25.4,48,19311,3218.5,2180.1341204494847,1955.0,1899,0.1618925831202046
Åmål,11875,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1979.1666666666667,1956,0.1647157894736842
Åmål,12059,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2009.8333333333333,2150,0.178290073803798
Åmål,11828,42100570,1796.252666609779,6,25.9,48,19311,3218.5,2180.1341204494847,1971.3333333333333,2048,0.17314846127832262
Åmål,11716,42100570,1796.252666609779,6,25.4,48,19311,3218.5,2180.1341204494847,1952.6666666666667,1899,0.16208603618982587
Åmål,12091,42100570,1796.252666609779,6,26.2,48,19311,3218.5,2180.1341204494847,2015.1666666666667,2110,0.17450996609048053
Åmål,12040,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2006.6666666666667,2150,0.17857142857142858
Åmål,12093,42100570,1796.252666609779,6,26.6,48,19311,3218.5,2180.1341204494847,2015.5,1990,0.16455800876540147
Åmål,11968,42100570,1796.252666609779,6,26.2,48,19311,3218.5,2180.1341204494847,1994.6666666666667,1773,0.14814505347593582
Åmål,12041,42100570,1796.252666609779,6,26.2,48,19311,3218.5,2180.1341204494847,2006.8333333333333,2110,0.17523461506519392
Åmål,11729,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1954.8333333333333,1486,0.1266945178617103
Åmål,12037,42100570,1796.252666609779,6,26.4,48,19311,3218.5,2180.1341204494847,2006.1666666666667,2063,0.1713882196560605
Åmål,11730,42100570,1796.252666609779,6,25.6,48,19311,3218.5,2180.1341204494847,1955.0,1486,0.12668371696504688
Åmål,12114,42100570,1796.252666609779,6,26.2,48,19311,3218.5,2180.1341204494847,2019.0,2110,0.1741786362885917
Grums,8667,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2889.0,1068,0.12322602976808585
Grums,8490,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2830.0,871,0.10259128386336867
Grums,8551,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2850.3333333333335,983,0.11495731493392586
Grums,8587,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2862.3333333333335,1015,0.11820193315476883
Grums,8568,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2856.0,1015,0.1184640522875817
Grums,8562,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2854.0,851,0.09939266526512497
Grums,8543,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2847.6666666666665,983,0.11506496546880488
Grums,8637,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2879.0,988,0.11439157114738914
Grums,8561,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2853.6666666666665,989,0.11552388739633221
Grums,8631,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2877.0,1034,0.11980071834086432
Grums,8580,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2860.0,988,0.11515151515151516
Grums,8514,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2838.0,871,0.1023020906741837
Grums,8555,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2851.6666666666665,1030,0.12039742840444184
Grums,8562,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2854.0,988,0.11539359962625555
Grums,8531,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2843.6666666666665,1015,0.11897784550463017
Grums,8575,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2858.3333333333335,1015,0.11836734693877551
Grums,8637,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2879.0,1068,0.12365404654393887
Grums,8573,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2857.6666666666665,1015,0.11839496092383063
Grums,8496,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2832.0,871,0.10251883239171375
Grums,8537,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2845.6666666666665,1015,0.11889422513763617
Grums,8651,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2883.6666666666665,1034,0.11952375447925095
Grums,8619,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2873.0,1068,0.12391228680821441
Grums,8548,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2849.3333333333335,1015,0.11874122601778193
Grums,8596,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2865.3333333333335,988,0.11493718008375989
Grums,8491,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2830.3333333333335,989,0.11647626899069603
Grums,8522,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2840.6666666666665,989,0.11605256981929124
Grums,8552,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2850.6666666666665,851,0.0995088868101029
Grums,8575,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2858.3333333333335,1015,0.11836734693877551
Grums,8549,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2849.6666666666665,851,0.0995438062931337
Grums,8651,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2883.6666666666665,1034,0.11952375447925095
Grums,8504,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2834.6666666666665,989,0.11629821260583255
Grums,8637,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2879.0,1034,0.11971749450040524
Grums,8554,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2851.3333333333335,983,0.1149169978957213
Grums,8635,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2878.3333333333335,988,0.1144180660104227
Grums,8524,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2841.3333333333335,988,0.11590802440168935
Grums,8537,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2845.6666666666665,871,0.10202647299988286
Grums,8654,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2884.6666666666665,1068,0.12341113935752253
Grums,8646,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2882.0,1068,0.12352532963219987
Grums,8640,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2880.0,1034,0.11967592592592592
Grums,8613,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2871.0,1068,0.12399860675722744
Grums,8547,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2849.0,851,0.09956709956709957
Grums,8604,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2868.0,1034,0.1201766620176662
Grums,8533,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2844.3333333333335,989,0.11590296495956873
Grums,8518,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2839.3333333333335,871,0.10225405024653675
Grums,8562,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2854.0,1015,0.11854706844195281
Grums,8529,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2843.0,871,0.10212217141517177
Grums,8641,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2880.3333333333335,988,0.11433861821548431
Grums,8507,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2835.6666666666665,988,0.11613964970024686
Grums,8570,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2856.6666666666665,1015,0.11843640606767794
Grums,8543,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2847.6666666666665,871,0.10195481680908346
Grums,8548,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2849.3333333333335,851,0.09955545156761815
Grums,8552,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2850.6666666666665,988,0.11552853133769879
Grums,8539,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2846.3333333333335,983,0.11511886637779599
Grums,8685,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2895.0,1068,0.1229706390328152
Grums,8639,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2879.6666666666665,1034,0.11968977890959602
Grums,8566,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2855.3333333333335,1015,0.11849171141723092
Grums,8555,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2851.6666666666665,983,0.11490356516656926
Grums,8631,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2877.0,1034,0.11980071834086432
Grums,8656,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2885.3333333333335,1068,0.12338262476894639
Grums,8570,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2856.6666666666665,871,0.10163360560093349
Grums,8536,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2845.3333333333335,851,0.09969540768509841
Grums,8632,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2877.3333333333335,1034,0.11978683966635774
Grums,8600,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2866.6666666666665,1030,0.11976744186046512
Grums,8550,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2850.0,989,0.11567251461988304
Grums,8616,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2872.0,1030,0.11954503249767874
Grums,8463,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2821.0,988,0.11674347158218126
Grums,8495,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2831.6666666666665,871,0.10253090052972337
Grums,8510,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2836.6666666666665,851,0.1
Grums,8628,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2876.0,1030,0.11937876680574873
Grums,8549,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2849.6666666666665,851,0.0995438062931337
Grums,8567,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2855.6666666666665,851,0.09933465623905685
Grums,8617,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2872.3333333333335,1068,0.1239410467680167
Grums,8633,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2877.6666666666665,1068,0.12371134020618557
Grums,8561,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2853.6666666666665,1030,0.1203130475411751
Grums,8565,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2855.0,989,0.11546993578517221
Grums,8587,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2862.3333333333335,1030,0.11994875975311517
Grums,8537,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2845.6666666666665,983,0.11514583577369099
Grums,8564,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2854.6666666666665,989,0.11548341896310135
Grums,8536,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2845.3333333333335,983,0.1151593252108716
Grums,8615,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2871.6666666666665,1030,0.1195589088798607
Grums,8483,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2827.6666666666665,988,0.11646823057880466
Grums,8562,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2854.0,989,0.11551039476757767
Grums,8489,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2829.6666666666665,871,0.10260336906584992
Grums,8617,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2872.3333333333335,1034,0.11999535801322966
Grums,8507,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2835.6666666666665,851,0.10003526507581992
Grums,8556,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2852.0,983,0.1148901355773726
Grums,8651,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2883.6666666666665,1068,0.12345393596116055
Grums,8609,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2869.6666666666665,1030,0.11964223487048438
Grums,8555,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2851.6666666666665,1030,0.12039742840444184
Grums,8568,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2856.0,1030,0.12021475256769375
Grums,8606,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2868.6666666666665,1034,0.1201487334417848
Grums,8549,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2849.6666666666665,983,0.11498420867937771
Grums,8549,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2849.6666666666665,989,0.1156860451514797
Grums,8577,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2859.0,1030,0.12008860907077067
Grums,8562,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2854.0,989,0.11551039476757767
Grums,8548,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2849.3333333333335,983,0.11499766027140852
Grums,8546,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2848.6666666666665,851,0.09957875029253452
Grums,8554,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2851.3333333333335,983,0.1149169978957213
Grums,8562,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2854.0,871,0.10172856809156738
Grums,8481,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2827.0,988,0.11649569626223323
Grums,8580,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2860.0,1030,0.12004662004662005
Grums,8471,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2823.6666666666665,871,0.10282139062684453
Grums,8547,31086264,1788.6227848101266,3,23.3,47,12675,4225.0,2452.5652071005916,2849.0,989,0.11571311571311571
Grums,8559,31086264,1788.6227848101266,3,23.2,47,12675,4225.0,2452.5652071005916,2853.0,851,0.09942750321299217
Grums,8550,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2850.0,983,0.11497076023391813
Grums,8675,31086264,1788.6227848101266,3,23.6,47,12675,4225.0,2452.5652071005916,2891.6666666666665,1068,0.12311239193083573
Grums,8527,31086264,1788.6227848101266,3,23.4,47,12675,4225.0,2452.5652071005916,2842.3333333333335,1015,0.11903365779289317
Grums,8614,31086264,1788.6227848101266,3,23.5,47,12675,4225.0,2452.5652071005916,2871.3333333333335,1034,0.12003714882749013
Karlsborg,6589,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2196.3333333333335,618,0.09379268477765973
Karlsborg,6540,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2180.0,618,0.0944954128440367
Karlsborg,6637,22111258,1629.9025504938818,3,17.2,49,9650,3216.6666666666665,2291.32207253886,2212.3333333333335,619,0.09326502938074431
Karlsborg,6541,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2180.3333333333335,618,0.09448096621311726
Karlsborg,6472,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2157.3333333333335,474,0.07323856613102596
Karlsborg,6443,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2147.6666666666665,474,0.07356821356510942
Karlsborg,6646,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2215.3333333333335,652,0.09810412278061992
Karlsborg,6529,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2176.3333333333335,618,0.09465461785878389
Karlsborg,6555,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2185.0,445,0.06788710907704043
Karlsborg,6611,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2203.6666666666665,629,0.09514445620934806
Karlsborg,6596,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2198.6666666666665,629,0.09536082474226804
Karlsborg,6660,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2220.0,660,0.0990990990990991
Karlsborg,6662,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2220.6666666666665,629,0.09441609126388471
Karlsborg,6564,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2188.0,445,0.06779402803168799
Karlsborg,6505,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2168.3333333333335,445,0.06840891621829362
Karlsborg,6610,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2203.3333333333335,626,0.09470499243570348
Karlsborg,6613,22111258,1629.9025504938818,3,17.2,49,9650,3216.6666666666665,2291.32207253886,2204.3333333333335,619,0.09360350824134281
Karlsborg,6669,22111258,1629.9025504938818,3,17.4,49,9650,3216.6666666666665,2291.32207253886,2223.0,648,0.09716599190283401
Karlsborg,6511,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2170.3333333333335,445,0.06834587620949163
Karlsborg,6616,22111258,1629.9025504938818,3,17.2,49,9650,3216.6666666666665,2291.32207253886,2205.3333333333335,619,0.09356106408706166
Karlsborg,6700,22111258,1629.9025504938818,3,17.4,49,9650,3216.6666666666665,2291.32207253886,2233.3333333333335,648,0.09671641791044776
Karlsborg,6662,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2220.6666666666665,626,0.09396577604323027
Karlsborg,6589,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2196.3333333333335,618,0.09379268477765973
Karlsborg,6651,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2217.0,629,0.09457224477522178
Karlsborg,6650,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2216.6666666666665,626,0.09413533834586466
Karlsborg,6661,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2220.3333333333335,626,0.0939798829004654
Karlsborg,6646,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2215.3333333333335,660,0.09930785434848029
Karlsborg,6670,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2223.3333333333335,629,0.09430284857571214
Karlsborg,6707,22111258,1629.9025504938818,3,17.4,49,9650,3216.6666666666665,2291.32207253886,2235.6666666666665,648,0.09661547636797375
Karlsborg,6700,22111258,1629.9025504938818,3,17.4,49,9650,3216.6666666666665,2291.32207253886,2233.3333333333335,648,0.09671641791044776
Karlsborg,6670,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2223.3333333333335,652,0.09775112443778111
Karlsborg,6646,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2215.3333333333335,652,0.09810412278061992
Karlsborg,6601,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2200.3333333333335,652,0.09877291319497046
Karlsborg,6590,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2196.6666666666665,660,0.10015174506828528
Karlsborg,6504,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2168.0,618,0.09501845018450185
Karlsborg,6625,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2208.3333333333335,629,0.0949433962264151
Karlsborg,6660,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2220.0,629,0.09444444444444444
Karlsborg,6657,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2219.0,652,0.09794201592308847
Karlsborg,6451,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2150.3333333333335,474,0.07347698031312974
Karlsborg,6693,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2231.0,660,0.09861048857014791
Karlsborg,6667,22111258,1629.9025504938818,3,17.1,49,9650,3216.6666666666665,2291.32207253886,2222.3333333333335,626,0.09389530523473827
Karlsborg,6488,22111258,1629.9025504938818,3,17.0,49,9650,3216.6666666666665,2291.32207253886,2162.6666666666665,618,0.09525277435265105
Karlsborg,6621,22111258,1629.9025504938818,3,17.2,49,9650,3216.6666666666665,2291.32207253886,2207.0,619,0.09349040930373055
Karlsborg,6559,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2186.3333333333335,445,0.06784570818722366
Karlsborg,6624,22111258,1629.9025504938818,3,17.2,49,9650,3216.6666666666665,2291.32207253886,2208.0,619,0.09344806763285024
Karlsborg,6444,22111258,1629.9025504938818,3,16.7,49,9650,3216.6666666666665,2291.32207253886,2148.0,474,0.07355679702048418
